t_ms,activity,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,qw,qx,qy,qz,ax,ay,az
32840,eyes_closed,2148,2971,228,592,22,840,10,16,1.0155,-0.0025,-0.0271,0.0424,-0.622,-0.089,9.826
32860,eyes_closed,2234,2947,242,626,10,788,22,1,1.002,0.002,-0.0112,0.0221,-0.545,-0.152,9.779
32880,eyes_closed,2312,2902,238,647,13,789,18,11,0.9978,0.0049,-0.0218,-0.014,-0.312,-0.196,9.771
32900,eyes_closed,2344,2924,242,630,11,753,24,17,1.0007,-0.0112,-0.0444,-0.0143,-0.231,-0.15,9.829
32920,eyes_closed,2332,2894,250,616,16,734,8,3,1.0042,-0.0048,0.0262,0.0068,-0.342,-0.153,9.804
32940,eyes_closed,2397,2881,241,626,17,679,10,15,1.0006,-0.0352,0.0037,0.0287,-0.548,-0.126,9.798
32960,eyes_closed,2450,2840,246,645,13,689,7,19,1.0041,0.0282,0.006,-0.0056,-0.469,-0.044,9.828
32980,eyes_closed,2500,2788,244,665,11,670,18,20,1.004,-0.0318,0.0071,-0.0313,-0.427,-0.098,9.835
33000,eyes_closed,2531,2790,237,674,13,642,1,13,0.9981,0.0018,-0.0141,-0.0212,-0.515,-0.132,9.759
33020,eyes_closed,2599,2745,237,702,14,631,15,21,0.9747,0.012,-0.0465,-0.0052,-0.561,-0.183,9.79
33040,eyes_closed,2642,2711,235,701,17,578,13,17,0.9887,0.0146,-0.0326,-0.0012,-0.462,-0.222,9.758
33060,eyes_closed,2674,2689,246,676,14,550,8,9,0.9945,-0.015,-0.0152,0.0148,-0.271,-0.254,9.805
33080,eyes_closed,2700,2719,244,662,16,534,6,11,0.9895,0.0078,0.0087,0.0138,0.04,-0.177,9.828
33100,eyes_closed,2648,2725,244,682,12,543,16,7,0.989,0.0284,0.006,-0.007,0.06,-0.056,9.809
33120,eyes_closed,2685,2706,254,663,12,546,20,20,1.0133,-0.0015,-0.0236,-0.0073,-0.004,-0.073,9.774
33140,eyes_closed,2693,2748,232,628,7,514,11,15,0.9962,-0.0007,0.0179,-0.0014,0.154,-0.158,9.83
33160,eyes_closed,2681,2753,237,611,22,522,20,9,0.9984,0.0117,0.0004,-0.015,0.244,-0.152,9.834
33180,eyes_closed,2655,2765,242,595,19,528,16,11,0.9982,-0.002,0.0328,-0.0113,0.347,-0.119,9.789
33200,eyes_closed,2592,2764,248,581,13,514,13,20,1.0007,-0.0048,-0.0069,-0.0051,0.208,-0.027,9.847
33220,eyes_closed,2609,2780,250,567,16,539,10,16,0.9935,0.0071,-0.0235,0.0135,0.04,-0.019,9.816
33240,eyes_closed,2630,2824,243,579,17,535,20,16,1.0104,0.0395,0.0357,-0.0304,0.253,0.069,9.863
33260,eyes_closed,2593,2820,244,569,13,554,7,10,0.9911,-0.0103,-0.0254,0.0183,0.232,0.038,9.858
33280,eyes_closed,2601,2807,231,563,22,553,16,16,0.9868,-0.0274,-0.0324,-0.014,0.108,-0.045,9.794
33300,eyes_closed,2531,2832,228,572,11,546,17,12,0.9872,-0.0018,0.0095,-0.0621,0.178,-0.041,9.804
33320,eyes_closed,2508,2858,242,557,19,546,14,7,0.9887,0.0013,-0.0294,-0.0469,0.379,0.019,9.852
33340,eyes_closed,2468,2860,238,539,13,572,12,14,0.984,0.0059,0.0009,-0.0028,0.239,0.085,9.862
33360,eyes_closed,2488,2859,233,568,20,580,7,12,0.9924,0.0284,0.0178,0.0189,0.066,0.13,9.872
33380,eyes_closed,2450,2877,240,556,3,586,21,15,0.9924,0.0032,-0.0135,0.0095,0.067,-0.006,9.773
33400,eyes_closed,2469,2889,243,554,8,580,15,15,1.0138,-0.0319,-0.0151,-0.0316,0.03,0.114,9.82
33420,eyes_closed,2435,2855,242,556,4,598,15,18,1.0134,-0.0138,-0.0018,0.0204,0.101,0.182,9.773
33440,eyes_closed,2471,2881,237,553,23,602,3,13,0.9973,0.0142,-0.0044,0.0024,-0.099,0.131,9.783
33460,eyes_closed,2470,2834,238,586,12,603,17,16,1.0097,-0.0213,0.0038,-0.0066,-0.136,0.18,9.813
33480,eyes_closed,2444,2898,242,585,9,614,17,10,1.0049,0.0031,-0.0109,0.0112,0.083,0.121,9.808
33500,eyes_closed,2405,2864,240,598,17,640,20,14,0.9936,0.0094,0.0105,0.0119,0.104,0.117,9.864
33520,eyes_closed,2439,2878,260,602,15,633,10,10,0.9987,0.0061,0.003,0.0146,-0.085,0.123,9.811
33540,eyes_closed,2467,2814,253,619,16,668,12,15,1.0168,-0.0165,-0.0113,-0.0256,0.109,0.163,9.778
33560,eyes_closed,2402,2853,234,610,13,679,11,20,0.9955,0.017,0.0169,-0.0144,-0.012,0.235,9.828
33580,eyes_closed,2458,2840,239,647,8,706,19,15,1.0057,0.0082,-0.0127,0.0105,-0.129,0.148,9.827
33600,eyes_closed,2410,2869,235,669,14,716,13,14,1.0089,0.0137,-0.0391,-0.0052,0.229,0.159,9.79
33620,eyes_closed,2403,2832,242,669,0,722,19,19,1.0005,0.0185,0.0099,-0.0255,-0.006,0.215,9.789
33640,eyes_closed,2395,2854,250,667,14,753,23,13,0.9854,0.0021,0.003,-0.0007,-0.16,0.134,9.768
33660,eyes_closed,2401,2846,237,721,8,745,16,16,0.9951,-0.0058,-0.018,-0.0074,-0.203,0.211,9.795
33680,eyes_closed,2418,2859,242,751,9,766,10,12,1.0086,0.0225,0.0269,0.0234,0.047,0.277,9.793
33700,eyes_closed,2392,2848,244,715,16,792,10,2,0.9885,0.0232,-0.0344,0.0204,0.084,0.36,9.814
33720,eyes_closed,2396,2822,240,762,19,832,17,10,0.9957,0.0214,-0.0285,0.0266,-0.284,0.352,9.868
33740,eyes_closed,2444,2799,237,806,19,781,12,25,1.0043,0.0055,-0.0445,0.0024,-0.46,0.305,9.752
33760,eyes_closed,2476,2776,230,852,12,816,15,23,0.9864,-0.0426,-0.0266,0.0227,-0.418,0.359,9.811
33780,eyes_closed,2508,2699,240,864,19,811,20,10,1.0167,-0.001,0.0109,0.0193,-0.073,0.236,9.796
33800,eyes_closed,2499,2717,236,879,15,829,25,5,0.9945,0.0001,-0.0052,-0.0202,-0.132,0.082,9.859
33820,eyes_closed,2479,2717,249,887,13,848,13,14,1.0003,0.0227,0.02,0.0057,-0.169,0.113,9.737
33840,eyes_closed,2512,2716,259,884,18,852,20,18,1.0044,-0.0088,-0.0469,0.0347,0.024,0.203,9.849
33860,eyes_closed,2505,2679,242,919,15,858,22,18,1.0082,-0.0119,0.0123,-0.004,-0.137,0.238,9.776
33880,eyes_closed,2492,2680,234,936,17,865,10,15,0.9908,0.0054,0.0433,-0.0273,-0.372,0.124,9.8
33900,eyes_closed,2548,2625,245,997,17,864,11,9,0.9907,-0.0064,-0.0006,-0.0001,-0.297,0.15,9.796
33920,eyes_closed,2560,2631,245,986,15,876,19,8,0.9888,0.0061,-0.0325,0.0016,-0.135,0.196,9.817
33940,eyes_closed,2577,2617,231,1009,5,845,13,12,1.0104,0.0042,-0.0324,-0.0081,-0.338,0.123,9.82
33960,eyes_closed,2598,2583,246,1024,14,859,15,10,0.9847,-0.0069,0.0094,0.0331,-0.219,0.09,9.809
33980,eyes_closed,2590,2571,235,1031,9,878,16,18,1.0,0.0245,0.0045,0.0102,0.091,0.108,9.804
34000,eyes_closed,2565,2597,241,1041,17,856,20,19,1.0005,-0.0017,0.0435,0.0052,-0.023,0.191,9.835
34020,eyes_closed,2607,2549,243,1064,8,881,13,13,0.9939,0.0055,0.0012,-0.0011,-0.101,0.115,9.816
34040,eyes_closed,2602,2536,250,1105,16,886,22,18,0.9952,0.0585,0.0441,0.0015,-0.436,0.115,9.842
34060,eyes_closed,2637,2503,233,1150,15,882,16,18,1.0002,0.0152,0.0144,-0.0114,-0.331,0.124,9.845
34080,eyes_closed,2591,2462,235,1147,16,847,16,16,0.9928,0.0042,0.019,0.005,-0.005,0.011,9.853
34100,eyes_closed,2651,2508,241,1132,16,842,11,10,0.9936,-0.0401,0.0456,0.0193,-0.144,0.014,9.838
34120,eyes_closed,2668,2477,228,1126,15,857,12,6,0.9907,-0.0022,-0.0064,-0.0425,-0.062,0.158,9.831
34140,eyes_closed,2653,2489,255,1145,16,890,12,12,1.0045,-0.0061,0.0088,-0.0373,0.251,0.219,9.865
34160,eyes_closed,2632,2492,244,1146,12,893,19,15,0.9961,0.0268,0.0087,-0.0196,0.059,0.054,9.858
34180,eyes_closed,2610,2493,250,1136,10,881,6,9,0.9956,0.0437,-0.0159,0.0037,0.029,-0.116,9.797
34200,eyes_closed,2637,2486,238,1151,12,896,8,14,1.0094,-0.0372,0.0066,0.0143,0.217,-0.013,9.847
34220,eyes_closed,2572,2502,240,1110,15,894,14,17,1.0028,0.0289,0.0244,-0.0115,0.167,-0.051,9.85
34240,eyes_closed,2557,2543,247,1091,13,893,11,11,0.9986,0.0086,0.0161,0.0064,0.428,0.015,9.848
34260,eyes_closed,2561,2604,249,1054,15,957,7,8,0.9913,-0.018,0.0077,0.0023,0.435,0.024,9.816
34280,eyes_closed,2552,2594,240,1080,18,926,16,17,1.0051,0.0293,0.0048,0.0161,0.23,-0.131,9.765
34300,eyes_closed,2485,2603,252,1051,11,955,16,18,0.9963,0.0118,0.0206,-0.0132,0.323,-0.099,9.814
34320,eyes_closed,2485,2646,233,1039,14,955,0,12,1.0043,-0.0119,0.0364,-0.0081,0.286,-0.002,9.828
34340,eyes_closed,2465,2685,232,981,13,958,15,12,0.975,0.0522,0.0477,-0.0024,0.208,-0.118,9.791
34360,eyes_closed,2475,2687,233,997,18,961,17,11,0.9999,0.0369,0.0252,-0.0016,0.08,-0.219,9.82
34380,eyes_closed,2423,2709,239,984,10,935,10,19,1.0103,-0.0113,-0.0111,-0.0087,0.195,-0.121,9.788
34400,eyes_closed,2425,2720,245,953,13,951,13,16,0.9967,0.0186,0.0011,0.0263,0.331,-0.103,9.871
34420,eyes_closed,2369,2752,232,955,12,949,21,20,0.9974,0.0221,0.0275,0.0155,0.4,-0.148,9.86
34440,eyes_closed,2379,2754,238,925,14,955,13,15,1.0062,-0.0223,-0.0154,-0.0221,0.357,-0.147,9.829
34460,eyes_closed,2342,2788,244,872,14,972,6,23,0.9999,0.0072,-0.0275,-0.0182,0.225,-0.123,9.771
34480,eyes_closed,2273,2842,247,868,21,956,9,12,0.9841,-0.0531,-0.0081,0.032,0.094,-0.125,9.77
34500,eyes_closed,2248,2780,236,844,20,956,12,13,1.0032,0.0062,-0.011,-0.0105,0.152,-0.233,9.826
34520,eyes_closed,2282,2874,244,808,16,974,12,14,1.0162,0.0158,-0.0134,0.0066,0.114,-0.119,9.843
34540,eyes_closed,2276,2838,243,862,18,979,22,9,0.9946,0.0196,0.0095,0.0073,0.076,-0.001,9.85
34560,eyes_closed,2249,2814,249,829,17,950,13,16,0.994,0.0286,-0.0289,-0.0745,-0.128,-0.009,9.802
34580,eyes_closed,2346,2840,243,826,15,923,13,7,1.0017,0.012,0.0221,-0.023,-0.4,-0.142,9.813
34600,eyes_closed,2371,2795,243,824,15,896,14,13,1.003,0.006,0.0006,-0.0162,-0.217,-0.087,9.768
34620,eyes_closed,2370,2769,246,849,13,914,16,9,0.9965,-0.024,0.014,-0.0239,-0.06,-0.055,9.886
34640,eyes_closed,2336,2781,237,837,8,904,16,11,1.0094,-0.0264,0.0061,0.021,-0.116,-0.03,9.78
34660,eyes_closed,2341,2742,245,852,26,923,16,16,1.0172,-0.0197,-0.0185,0.0009,-0.149,-0.041,9.827
34680,eyes_closed,2396,2739,239,850,17,884,17,12,0.9943,-0.0028,-0.0123,-0.0177,-0.167,-0.134,9.793
34700,eyes_closed,2396,2728,235,834,24,846,18,16,0.9922,0.0034,-0.0032,-0.0076,-0.209,-0.096,9.815
34720,eyes_closed,2438,2773,243,855,14,867,19,18,1.0033,0.011,-0.0025,0.0005,-0.307,-0.032,9.791
34740,eyes_closed,2482,2761,244,885,27,831,16,13,0.9857,-0.017,-0.0015,-0.0108,-0.008,0.034,9.836
34760,eyes_closed,2423,2771,240,880,20,864,4,17,1.0132,-0.0004,-0.0036,-0.0192,-0.179,0.086,9.829
34780,eyes_closed,2486,2671,245,875,3,834,18,19,1.005,-0.007,-0.0165,-0.016,-0.58,-0.01,9.824
34800,eyes_closed,2548,2658,241,931,16,820,25,8,1.0033,0.0348,-0.0145,0.0128,-0.535,-0.029,9.794
34820,eyes_closed,2612,2666,240,944,11,803,9,9,1.0059,0.0249,0.0019,0.0033,-0.289,0.001,9.821
34840,eyes_closed,2619,2603,245,952,6,824,26,16,1.004,-0.0211,-0.0379,-0.0329,-0.273,-0.037,9.863
34860,eyes_closed,2642,2601,244,955,21,794,12,18,1.0201,0.0142,0.0102,0.0106,-0.378,0.012,9.784
34880,eyes_closed,2665,2568,244,974,20,793,21,13,0.9962,0.0174,-0.0305,-0.0032,-0.534,0.106,9.749
34900,eyes_closed,2671,2533,233,1009,12,745,19,11,0.9978,0.0019,0.0096,-0.0027,-0.556,0.017,9.812
34920,eyes_closed,2738,2474,236,1061,14,732,12,7,0.9915,0.0296,-0.0232,-0.0143,-0.441,-0.05,9.773
34940,eyes_closed,2789,2442,233,1069,4,721,16,14,1.0171,0.0116,-0.0348,-0.0129,-0.174,0.127,9.818
34960,eyes_closed,2764,2475,245,1056,8,746,14,16,1.0087,0.0118,0.008,-0.0034,-0.324,0.181,9.787
34980,eyes_closed,2744,2394,238,1120,15,705,20,10,0.989,-0.002,-0.0077,-0.0138,-0.489,0.069,9.853
35000,eyes_closed,2821,2383,248,1154,11,707,13,14,0.9967,-0.0022,0.0192,0.0057,-0.347,0.039,9.809
35020,eyes_closed,2804,2337,242,1172,10,707,18,18,1.0116,-0.0139,-0.0005,0.0319,-0.41,0.138,9.811
35040,eyes_closed,2847,2243,241,1149,17,685,14,17,0.9845,0.049,0.0112,-0.0213,-0.544,0.123,9.789
35060,eyes_closed,2854,2216,242,1179,15,687,17,17,0.9969,-0.0216,-0.0539,-0.0329,-0.556,0.091,9.765
35080,eyes_closed,2895,2143,241,1211,13,636,13,8,1.0027,-0.016,-0.0167,-0.0264,-0.554,0.058,9.773
35100,eyes_closed,2913,2044,244,1281,11,629,13,19,1.0035,-0.0212,-0.0176,-0.0142,-0.376,0.078,9.786
35120,eyes_closed,2927,2053,232,1271,15,623,15,17,0.9939,0.0133,0.0146,0.0158,-0.479,0.126,9.82
35140,eyes_closed,2978,1951,246,1297,21,612,10,11,0.9926,0.0215,0.0041,-0.0004,-0.471,0.083,9.801
35160,eyes_closed,3006,1909,244,1343,17,603,13,22,0.9955,-0.0178,0.0187,-0.012,-0.478,0.176,9.844
35180,eyes_closed,2959,1851,240,1389,11,582,19,10,1.004,-0.019,-0.0296,-0.0187,-0.391,0.218,9.798
35200,eyes_closed,2995,1794,232,1388,15,568,9,9,0.9962,-0.0103,-0.0231,-0.0041,-0.542,0.125,9.816
35220,eyes_closed,3034,1718,240,1424,14,540,19,20,0.9976,0.018,0.0032,0.0175,-0.353,0.093,9.833
35240,eyes_closed,3063,1673,248,1416,15,556,10,25,0.9953,0.0071,-0.01,-0.0213,-0.098,0.12,9.796
35260,eyes_closed,3045,1637,237,1454,16,543,13,7,1.0057,0.0226,0.0026,0.0069,-0.281,0.107,9.788
35280,eyes_closed,3061,1610,253,1468,10,553,13,15,0.9979,-0.0291,0.015,0.0109,-0.214,-0.027,9.791
35300,eyes_closed,3065,1628,251,1475,16,544,13,17,1.0153,0.011,0.0028,0.0025,-0.066,0.11,9.79
35320,eyes_closed,3050,1629,227,1499,16,565,13,16,0.9964,0.0245,-0.0031,0.0054,-0.27,0.083,9.808
35340,eyes_closed,3102,1507,233,1503,18,518,11,9,0.9802,0.0243,0.001,0.0058,-0.297,-0.032,9.837
35360,eyes_closed,3108,1485,221,1520,18,500,11,18,0.9957,0.0309,-0.0061,0.0408,-0.048,0.106,9.84
35380,eyes_closed,3074,1485,244,1531,16,531,11,5,0.9958,-0.0504,0.0058,0.0013,0.025,0.116,9.809
35400,eyes_closed,3069,1469,246,1560,19,531,12,11,0.9966,-0.0037,-0.0041,0.0126,-0.07,0.007,9.77
35420,eyes_closed,3093,1476,234,1556,17,526,13,19,0.9879,0.0176,0.0315,-0.0233,-0.206,0.079,9.777
35440,eyes_closed,3111,1394,236,1562,11,510,6,20,0.999,0.0353,0.0161,-0.012,-0.021,0.075,9.76
35460,eyes_closed,3091,1432,242,1507,12,524,16,14,1.0074,-0.0059,0.0022,0.0137,0.102,-0.069,9.829
35480,eyes_closed,3100,1410,230,1533,16,517,14,11,1.009,-0.0187,0.0068,0.0077,0.046,-0.124,9.785
35500,eyes_closed,3116,1422,248,1551,15,510,15,4,1.0024,-0.0014,0.0046,0.0203,0.056,0.017,9.82
35520,eyes_closed,3074,1475,237,1577,6,532,15,16,1.001,-0.002,0.0404,0.0189,0.076,0.016,9.813
35540,eyes_closed,3092,1484,242,1552,11,513,10,17,0.9999,0.008,-0.0179,-0.0011,0.054,-0.046,9.788
35560,eyes_closed,3089,1537,243,1541,14,521,14,11,1.0003,-0.0256,0.0189,0.0205,0.006,-0.101,9.768
35580,eyes_closed,3102,1522,253,1528,23,520,24,18,0.9934,-0.0393,0.02,-0.0412,0.029,-0.111,9.808
35600,eyes_closed,3107,1512,238,1499,15,510,12,2,0.9879,0.0381,-0.0003,-0.0102,0.099,-0.113,9.825
35620,eyes_closed,3103,1558,246,1460,15,507,19,14,0.9925,-0.011,0.0249,-0.0366,-0.115,-0.081,9.827
35640,eyes_closed,3093,1496,233,1487,18,514,10,13,0.9976,-0.0026,-0.0219,-0.0183,-0.265,-0.01,9.793
35660,eyes_closed,3098,1481,232,1499,13,496,23,9,1.0034,0.0314,0.001,0.0082,-0.17,-0.095,9.781
35680,eyes_closed,3075,1437,245,1497,15,479,19,14,0.9984,0.0005,0.0301,-0.0052,-0.079,-0.066,9.835
35700,eyes_closed,3107,1453,242,1471,8,459,25,9,1.0065,-0.0106,-0.0075,-0.0034,-0.296,-0.052,9.808
35720,eyes_closed,3134,1397,248,1504,9,464,17,8,1.0095,0.0057,0.0085,-0.0222,-0.09,0.029,9.837
35740,eyes_closed,3121,1397,244,1520,6,451,10,21,1.0144,-0.0028,-0.0141,0.0041,0.035,0.039,9.806
35760,eyes_closed,3108,1417,232,1498,19,468,18,10,1.0036,0.0083,0.0146,-0.0099,-0.1,-0.073,9.825
35780,eyes_closed,3127,1392,243,1503,13,453,21,12,0.9982,-0.0197,0.0132,0.0501,-0.128,0.003,9.814
35800,eyes_closed,3134,1357,237,1513,17,457,19,9,1.0101,0.0023,0.0141,-0.0049,-0.267,0.092,9.791
35820,eyes_closed,3143,1253,250,1553,16,436,8,17,0.9914,-0.0139,0.0102,0.0148,-0.271,-0.058,9.79
35840,eyes_closed,3164,1239,245,1540,8,432,18,20,1.0291,0.0114,-0.003,0.0271,-0.329,-0.181,9.822
35860,eyes_closed,3180,1161,246,1544,13,384,18,9,0.9967,0.0133,-0.005,-0.0163,-0.383,-0.057,9.787
35880,eyes_closed,3167,1112,233,1535,9,387,18,6,0.9955,-0.0107,0.032,0.0114,-0.178,-0.099,9.781
35900,eyes_closed,3199,1061,240,1530,6,382,16,18,0.9917,0.0379,0.009,-0.0262,-0.122,-0.095,9.764
35920,eyes_closed,3202,1038,239,1496,16,382,17,15,0.999,-0.0309,0.0076,0.0309,-0.115,-0.153,9.788
35940,eyes_closed,3198,1022,245,1529,17,332,9,5,1.0061,0.0114,-0.0071,0.0078,-0.084,-0.108,9.878
35960,eyes_closed,3223,1014,232,1505,17,344,17,20,0.9952,0.0226,0.0434,0.0029,-0.152,-0.043,9.8
35980,eyes_closed,3205,994,243,1511,15,336,4,13,1.0161,0.0302,-0.0034,-0.0132,-0.217,0.11,9.783
36000,eyes_closed,3236,938,241,1548,18,336,22,4,0.9811,0.0095,0.0273,-0.0225,-0.25,0.097,9.799
36020,eyes_closed,3236,872,243,1571,12,334,17,12,0.9929,-0.0159,0.006,0.0052,-0.274,-0.021,9.806
36040,eyes_closed,3232,798,242,1562,10,301,18,20,0.9836,-0.0235,-0.0031,-0.0464,-0.014,0.06,9.804
36060,eyes_closed,3213,846,254,1571,21,335,10,9,1.0042,-0.0262,0.0289,-0.0057,-0.055,0.077,9.813
36080,eyes_closed,3232,777,240,1553,14,304,15,13,1.0055,-0.0082,0.0038,-0.0014,-0.329,0.038,9.755
36100,eyes_closed,3229,780,246,1542,12,309,22,15,1.0027,0.0079,-0.0328,-0.0263,-0.246,0.056,9.801
36120,eyes_closed,3253,684,244,1586,21,296,1,22,1.0027,0.0091,-0.023,0.0182,-0.151,0.074,9.85
36140,eyes_closed,3231,697,259,1571,22,303,20,21,0.9818,-0.0077,-0.0015,-0.03,0.079,0.061,9.871
36160,eyes_closed,3266,679,244,1574,10,292,17,16,0.9956,-0.026,0.0156,-0.0186,-0.149,0.145,9.794
36180,eyes_closed,3274,622,232,1644,17,288,12,13,1.0115,0.0129,-0.0095,-0.0067,-0.082,0.068,9.784
36200,eyes_closed,3256,640,248,1660,23,299,20,14,0.9937,0.002,-0.031,0.0239,0.053,0.125,9.76
36220,eyes_closed,3222,613,246,1653,26,301,9,14,0.9898,-0.0102,-0.002,0.0075,-0.1,0.241,9.742
36240,eyes_closed,3262,601,251,1709,19,306,17,18,1.0049,0.0108,-0.0015,-0.048,0.285,0.248,9.819
36260,eyes_closed,3257,738,254,1665,20,340,17,19,1.0173,0.0467,-0.0012,-0.0134,0.221,0.14,9.795
36280,eyes_closed,3232,676,248,1682,12,322,15,16,1.0005,-0.014,-0.0402,-0.0272,-0.028,0.177,9.781
36300,eyes_closed,3227,740,246,1685,11,331,15,19,0.9965,0.0235,0.0337,0.0092,0.146,0.081,9.849
36320,eyes_closed,3217,768,236,1706,13,363,11,6,0.9894,-0.0167,-0.0209,-0.0296,-0.016,0.063,9.816
36340,eyes_closed,3237,681,242,1714,8,359,18,11,1.0032,0.0097,-0.0104,-0.0137,0.056,0.106,9.814
36360,eyes_closed,3221,791,245,1717,15,379,0,15,0.984,0.0187,0.0059,0.0242,0.147,0.188,9.808
36380,eyes_closed,3219,750,244,1699,13,384,12,21,1.016,-0.0308,0.0011,0.0092,0.358,0.112,9.814
36400,eyes_closed,3212,897,247,1713,19,418,14,18,0.9973,-0.0025,-0.007,0.0171,0.795,0.158,9.797
36420,eyes_closed,3165,1058,238,1712,10,453,18,19,1.0116,-0.0012,0.0184,-0.0167,0.394,0.185,9.811
36440,eyes_closed,3110,1094,241,1697,21,463,14,10,0.9916,0.0093,-0.0094,0.0204,0.32,0.224,9.76
36460,eyes_closed,3124,1182,230,1701,11,488,24,6,1.0129,0.0313,0.0071,-0.0012,0.461,0.183,9.843
36480,eyes_closed,3086,1195,239,1726,8,518,17,7,1.0014,-0.0083,-0.0194,0.0045,0.371,0.248,9.812
36500,eyes_closed,3045,1336,240,1725,8,568,12,15,0.9999,0.0232,-0.0247,0.0292,0.459,0.174,9.863
36520,eyes_closed,3069,1366,234,1736,7,577,8,19,0.9978,-0.0055,-0.0442,-0.0179,0.309,0.158,9.767
36540,eyes_closed,3060,1406,242,1700,10,621,22,12,1.001,0.0089,0.0005,-0.0076,0.624,0.136,9.803
36560,eyes_closed,3033,1550,239,1677,12,659,16,11,1.0015,0.0277,0.0207,0.0408,0.756,0.147,9.822
36580,eyes_closed,2973,1651,228,1643,11,674,16,11,1.0061,0.0058,-0.0045,0.0154,0.572,0.064,9.84
36600,eyes_closed,2975,1692,245,1662,13,727,9,10,0.9849,0.0322,0.008,-0.0033,0.617,0.166,9.775
36620,eyes_closed,2913,1780,245,1603,27,786,17,11,1.0009,0.0177,0.0107,0.016,0.742,0.09,9.872
36640,eyes_closed,2883,1898,246,1575,17,790,11,14,1.0001,-0.026,-0.0003,0.0148,0.746,0.044,9.825
36660,eyes_closed,2828,1952,244,1568,12,843,15,20,1.0081,0.0309,-0.0234,0.0311,0.626,0.222,9.756
36680,eyes_closed,2822,2059,254,1595,14,899,20,10,1.0042,-0.0163,0.0224,0.0128,0.409,0.214,9.81
36700,eyes_closed,2818,2025,250,1545,17,907,23,25,0.9883,0.0441,-0.0086,-0.0256,0.237,0.209,9.857
36720,eyes_closed,2811,2086,235,1576,9,930,10,8,1.015,0.0083,-0.0199,0.0103,0.265,0.283,9.825
36740,eyes_closed,2733,2151,238,1538,11,960,19,12,0.9968,0.0128,0.0014,-0.0008,0.49,0.06,9.796
36760,eyes_closed,2715,2196,240,1561,17,984,12,9,1.0092,0.0239,-0.0224,0.0187,0.485,0.095,9.849
36780,eyes_closed,2673,2236,245,1546,16,1064,14,18,0.9869,-0.0362,0.0296,-0.026,0.343,0.219,9.797
36800,eyes_closed,2664,2226,240,1559,10,1039,13,13,1.012,0.0133,0.0074,0.016,0.55,0.121,9.877
36820,eyes_closed,2607,2280,237,1512,17,1089,7,13,1.0179,0.0025,-0.0132,0.0253,0.393,0.157,9.867
36840,eyes_closed,2575,2289,251,1508,17,1149,14,11,1.0085,0.022,0.0249,-0.0188,0.303,0.202,9.846
36860,eyes_closed,2555,2363,240,1482,13,1156,17,16,0.9946,0.014,0.0198,-0.0039,0.491,0.244,9.828
36880,eyes_closed,2489,2379,233,1482,8,1197,13,18,0.9945,-0.0225,0.03,-0.0025,0.272,0.109,9.812
36900,eyes_closed,2501,2337,239,1460,14,1207,19,11,1.0052,-0.0106,0.0154,-0.046,0.17,0.097,9.812
36920,eyes_closed,2447,2412,245,1484,18,1233,16,13,1.0087,-0.0295,0.0005,-0.0209,0.414,0.112,9.827
36940,eyes_closed,2414,2420,243,1449,9,1268,11,18,1.0069,-0.0188,-0.0329,0.0012,0.416,0.029,9.809
36960,eyes_closed,2394,2402,245,1455,6,1264,16,13,1.0201,-0.0056,0.0094,0.0057,0.316,0.048,9.83
36980,eyes_closed,2378,2463,238,1429,25,1312,22,8,1.0116,0.0026,0.0103,-0.0221,0.009,-0.009,9.821
37000,eyes_closed,2387,2459,241,1462,14,1272,13,23,1.0134,0.0313,0.0026,-0.0161,-0.054,-0.086,9.739
37020,eyes_closed,2414,2421,246,1422,13,1275,3,16,1.0092,0.028,0.0095,-0.0156,-0.026,0.114,9.838
37040,eyes_closed,2398,2424,242,1449,6,1297,17,3,0.9801,0.0267,0.0216,0.0099,0.032,0.082,9.819
37060,eyes_closed,2410,2457,243,1464,9,1294,19,14,1.0046,-0.0216,-0.0359,0.0044,0.077,-0.024,9.805
37080,eyes_closed,2372,2463,249,1459,16,1283,10,16,0.9996,-0.011,0.0148,-0.0388,0.221,-0.144,9.854
37100,eyes_closed,2391,2459,240,1435,18,1289,18,13,1.011,-0.0183,0.0195,-0.0268,0.198,-0.027,9.816
37120,eyes_closed,2356,2446,229,1415,24,1315,5,19,0.9921,0.0045,-0.0063,0.0158,-0.091,0.051,9.78
37140,eyes_closed,2385,2465,252,1453,12,1262,7,18,1.0038,-0.0115,0.023,0.0316,-0.337,-0.036,9.807
37160,eyes_closed,2431,2460,256,1458,11,1281,21,16,0.9979,-0.0143,-0.021,-0.0024,-0.425,-0.153,9.829
37180,eyes_closed,2479,2426,244,1452,18,1220,15,20,1.002,-0.0128,-0.0097,-0.0198,-0.451,-0.181,9.778
37200,eyes_closed,2494,2405,244,1454,24,1214,13,15,0.9984,0.0033,0.0101,0.0183,-0.436,-0.127,9.822
37220,eyes_closed,2524,2342,226,1514,6,1143,12,11,0.9964,0.0211,0.0156,-0.0173,-0.148,-0.111,9.888
37240,eyes_closed,2536,2380,231,1494,12,1156,12,18,0.9969,0.0011,0.0227,0.0157,-0.198,-0.19,9.768
37260,eyes_closed,2554,2343,246,1506,15,1136,14,9,0.9902,0.0121,-0.0074,-0.0024,-0.408,-0.134,9.813
