t_ms,activity,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,qw,qx,qy,qz,ax,ay,az
112320,single_leg_L,2913,517,238,2545,15,761,19,21,0.9993,0.0341,0.0307,0.0226,0.032,-0.382,9.757
112340,single_leg_L,2938,535,241,2571,10,748,16,15,0.9916,-0.0031,-0.0365,0.0028,0.216,-0.31,9.847
112360,single_leg_L,2931,591,249,2545,6,773,15,10,1.0143,0.0263,0.0208,-0.0086,0.678,-0.096,9.82
112380,single_leg_L,2858,724,241,2501,12,839,14,9,0.9848,0.021,-0.0052,0.0262,0.936,-0.026,9.79
112400,single_leg_L,2876,805,226,2500,13,894,10,23,1.0041,-0.024,0.0049,-0.0237,0.017,-0.116,9.792
112420,single_leg_L,2876,735,253,2496,6,844,16,14,0.9944,0.0095,-0.0154,-0.023,-0.325,0.431,9.847
112440,single_leg_L,2852,753,237,2536,8,871,18,13,1.0079,0.0294,-0.009,-0.0256,0.294,0.317,9.814
112460,single_leg_L,2882,795,248,2489,11,893,13,14,0.9859,0.0061,0.0105,0.0213,-0.458,0.021,9.749
112480,single_leg_L,2907,645,245,2536,7,803,16,8,1.0118,0.0377,-0.0087,-0.0223,0.424,-0.062,9.812
112500,single_leg_L,2829,857,244,2484,20,933,15,9,1.0031,0.0018,0.0004,0.004,1.047,-0.203,9.849
112520,single_leg_L,2819,896,250,2466,9,949,12,24,1.0024,0.0261,0.0332,0.0324,0.29,-0.476,9.833
112540,single_leg_L,2835,949,234,2424,8,932,19,19,1.0065,0.0092,-0.0334,-0.0027,0.24,-0.637,9.786
112560,single_leg_L,2831,980,245,2425,18,944,9,20,0.9883,0.0123,-0.0028,0.0107,0.047,-0.33,9.737
112580,single_leg_L,2816,948,248,2401,11,922,16,17,0.9952,0.0121,0.0073,-0.0304,-0.098,-0.28,9.823
112600,single_leg_L,2870,914,231,2388,23,910,14,19,1.0194,0.012,0.0355,0.0274,-0.236,-0.385,9.835
112620,single_leg_L,2828,923,239,2356,17,894,22,20,0.9938,-0.0028,-0.004,0.0044,-0.301,-0.33,9.822
112640,single_leg_L,2882,880,238,2422,10,867,12,15,1.0099,0.0269,-0.0403,0.0184,-1.157,-0.131,9.775
112660,single_leg_L,2928,644,251,2443,20,729,13,13,1.004,-0.0003,0.027,-0.0204,-0.544,0.404,9.756
112680,single_leg_L,2890,730,238,2466,16,809,22,11,1.0067,0.0342,0.051,-0.0124,0.563,0.391,9.813
112700,single_leg_L,2873,778,244,2482,11,838,17,14,1.0073,-0.0013,0.0042,0.026,-0.083,-0.053,9.756
112720,single_leg_L,2907,691,246,2486,9,774,14,8,0.9889,0.026,0.0157,0.0126,-0.858,-0.075,9.836
112740,single_leg_L,2956,604,246,2471,8,747,9,10,1.0023,0.031,-0.0071,0.0073,-0.236,-0.016,9.834
112760,single_leg_L,2942,651,251,2476,10,764,2,17,0.9989,-0.0207,0.0056,-0.0233,-0.136,0.392,9.79
112780,single_leg_L,2980,560,250,2503,16,724,9,26,1.0021,0.041,-0.0334,-0.0224,-0.427,0.64,9.786
112800,single_leg_L,2903,522,247,2526,12,695,6,8,0.9978,-0.0127,0.0228,-0.0066,-0.072,0.311,9.867
112820,single_leg_L,2886,516,235,2510,10,737,17,16,0.9909,-0.0202,0.0069,-0.0272,-0.444,0.303,9.805
112840,single_leg_L,2967,404,241,2565,20,665,2,20,0.9871,0.029,0.036,0.0028,-0.151,0.142,9.774
112860,single_leg_L,2928,481,246,2561,19,692,20,16,1.004,-0.0111,-0.0307,-0.0066,0.298,0.161,9.785
112880,single_leg_L,2902,475,256,2619,13,708,16,12,1.0018,0.0078,-0.0323,-0.0025,0.255,0.035,9.766
112900,single_leg_L,2944,533,239,2557,14,765,14,21,0.9817,0.0147,0.0038,-0.0433,0.473,-0.002,9.819
112920,single_leg_L,2916,585,238,2570,14,775,24,18,0.9924,-0.013,0.0004,-0.0116,0.276,0.024,9.819
112940,single_leg_L,2897,600,257,2555,9,776,16,6,0.9874,0.005,-0.0003,-0.0117,-0.276,-0.643,9.769
112960,single_leg_L,2957,550,234,2538,13,721,12,15,1.0131,0.0421,-0.0142,-0.0033,-0.404,-0.532,9.814
112980,single_leg_L,2969,504,242,2542,15,703,15,19,1.0008,0.0035,0.0086,0.0203,0.274,-0.044,9.815
113000,single_leg_L,2870,603,238,2527,19,757,12,10,1.0124,-0.021,0.0044,-0.0128,0.644,-0.229,9.824
113020,single_leg_L,2942,672,237,2446,20,774,7,11,1.0021,0.0165,0.0298,-0.0052,0.302,-0.136,9.813
113040,single_leg_L,2929,662,241,2508,9,780,14,14,0.9956,0.0137,0.0153,0.0158,-0.176,0.242,9.845
113060,single_leg_L,2940,614,242,2520,14,746,15,15,1.004,0.0004,-0.025,0.0142,0.136,0.229,9.783
113080,single_leg_L,2876,695,240,2494,10,808,10,17,1.0153,0.0189,0.0154,0.0156,0.788,-0.161,9.81
113100,single_leg_L,2882,808,237,2482,15,823,20,24,0.999,0.0233,-0.0202,-0.0189,0.376,-0.376,9.794
113120,single_leg_L,2893,808,231,2460,11,827,4,13,0.9918,-0.0208,0.0162,0.0105,0.72,-0.667,9.808
113140,single_leg_L,2833,974,236,2382,17,890,14,24,0.9948,-0.0171,0.0052,-0.0502,1.239,-0.414,9.818
113160,single_leg_L,2841,1092,240,2344,15,1000,12,21,1.0029,-0.0273,-0.0166,-0.0235,1.005,0.077,9.838
113180,single_leg_L,2796,1228,241,2293,12,1023,13,25,1.0075,-0.0584,-0.0231,-0.0123,0.545,-0.263,9.842
113200,single_leg_L,2813,1235,250,2313,7,1023,14,16,1.0137,-0.0315,0.0009,-0.0011,0.982,-0.37,9.759
113220,single_leg_L,2729,1426,257,2241,21,1132,11,11,1.0057,0.0251,0.0103,0.0064,1.748,0.347,9.86
113240,single_leg_L,2662,1540,251,2187,15,1229,11,13,1.0002,-0.0098,-0.0021,-0.0027,1.783,0.277,9.812
113260,single_leg_L,2526,1747,241,2088,16,1299,17,11,0.9952,-0.0038,0.0172,0.0272,1.239,-0.268,9.788
113280,single_leg_L,2528,1778,237,2128,8,1341,20,14,0.9845,0.0154,0.0201,-0.0198,1.049,-0.731,9.759
113300,single_leg_L,2526,1957,242,1987,18,1368,13,16,1.0008,-0.028,0.0471,-0.0044,1.0,-0.095,9.817
113320,single_leg_L,2500,1936,234,1989,14,1413,20,9,0.9968,-0.0135,0.0112,-0.0002,1.073,0.703,9.761
113340,single_leg_L,2370,2022,240,1938,7,1513,15,17,1.0135,0.0121,0.0138,0.01,1.091,0.139,9.695
113360,single_leg_L,2341,2088,246,1924,16,1517,19,21,1.0019,0.001,-0.014,0.0173,0.954,-0.646,9.808
113380,single_leg_L,2301,2215,252,1798,9,1553,8,14,1.0014,-0.0353,-0.0001,0.0091,1.123,-0.525,9.806
113400,single_leg_L,2225,2308,243,1789,7,1588,18,22,1.001,-0.0097,0.0214,-0.0011,1.087,-0.479,9.811
113420,single_leg_L,2146,2387,234,1685,21,1662,11,18,1.0163,0.0098,0.0048,-0.0242,1.032,-0.46,9.84
113440,single_leg_L,2097,2421,241,1666,10,1656,13,17,1.0109,-0.0146,-0.0331,0.0056,0.834,0.058,9.794
113460,single_leg_L,2016,2448,240,1623,5,1681,11,13,1.0104,0.0278,0.0364,0.0066,0.731,-0.183,9.839
113480,single_leg_L,2016,2519,235,1534,17,1700,19,16,0.9977,0.016,-0.0165,0.0012,0.821,-0.491,9.828
113500,single_leg_L,1929,2530,240,1504,21,1701,16,11,1.0093,-0.0142,0.0108,0.0195,0.74,-0.484,9.783
113520,single_leg_L,1932,2552,241,1420,14,1721,13,5,0.9995,0.0026,0.005,0.0118,0.167,-0.269,9.847
113540,single_leg_L,1903,2589,245,1446,25,1726,18,12,0.9831,-0.0101,0.0095,-0.0021,0.55,-0.203,9.803
113560,single_leg_L,1809,2631,243,1358,13,1781,13,12,0.9967,0.0031,-0.0434,0.0302,0.761,-0.444,9.852
113580,single_leg_L,1813,2696,246,1311,9,1775,13,12,0.9973,-0.0048,-0.005,-0.0348,0.101,-0.037,9.773
113600,single_leg_L,1789,2678,239,1394,14,1783,8,12,1.0006,0.0016,0.0069,-0.0186,0.185,0.002,9.803
113620,single_leg_L,1757,2686,240,1312,21,1776,13,14,0.9961,-0.022,0.04,-0.0059,-0.089,-0.266,9.83
113640,single_leg_L,1786,2663,241,1356,19,1780,17,22,1.0045,-0.0043,0.0442,-0.0252,-0.788,-0.185,9.788
113660,single_leg_L,1934,2626,235,1393,14,1703,18,22,0.9949,-0.0161,0.0282,0.0008,-0.195,-0.307,9.829
113680,single_leg_L,1843,2661,243,1379,17,1711,13,17,1.0055,0.0149,0.0297,0.0103,0.596,-0.363,9.829
113700,single_leg_L,1844,2695,246,1339,18,1666,18,16,1.0083,-0.0179,0.0175,-0.0081,-0.363,-0.489,9.852
113720,single_leg_L,1942,2657,249,1339,17,1631,10,14,0.9896,-0.0453,-0.0254,0.0055,-0.83,-0.584,9.807
113740,single_leg_L,2005,2624,243,1341,19,1539,7,20,0.992,0.0075,0.0223,0.0158,-0.591,-0.435,9.793
113760,single_leg_L,2104,2626,245,1371,13,1531,14,14,0.9987,-0.0076,0.0022,-0.002,-0.742,-0.105,9.827
113780,single_leg_L,2120,2577,244,1411,15,1482,12,19,0.9969,0.0276,-0.0139,0.0193,-0.929,-0.212,9.765
113800,single_leg_L,2210,2516,246,1442,16,1482,12,15,0.9912,-0.0349,0.0025,0.0122,-0.552,-0.07,9.792
113820,single_leg_L,2204,2520,250,1475,11,1472,12,19,0.9998,-0.0037,-0.0107,-0.0054,-0.363,0.023,9.851
113840,single_leg_L,2258,2495,241,1484,13,1436,17,13,0.999,-0.0003,-0.0685,-0.032,-1.382,-0.248,9.792
113860,single_leg_L,2388,2397,241,1534,12,1327,19,22,1.0009,0.0015,0.0229,0.0232,-1.501,-0.197,9.808
113880,single_leg_L,2442,2335,240,1594,13,1285,21,6,1.001,0.0147,0.0316,0.0138,-0.91,-0.13,9.809
113900,single_leg_L,2479,2288,230,1618,8,1236,8,20,1.0074,-0.017,0.0046,-0.0034,-0.872,-0.091,9.84
113920,single_leg_L,2579,2241,245,1641,4,1196,12,10,0.9912,-0.0008,-0.0023,-0.0121,-0.74,0.357,9.811
113940,single_leg_L,2569,2137,244,1712,10,1268,12,14,0.9902,0.0208,-0.0124,-0.0072,-0.913,0.383,9.824
113960,single_leg_L,2607,2085,232,1744,8,1181,21,10,1.0,0.0167,0.0115,0.0384,-0.994,-0.235,9.764
113980,single_leg_L,2659,2048,244,1742,4,1085,13,25,1.0081,0.0303,0.0044,0.0012,-0.929,-0.196,9.826
114000,single_leg_L,2727,1945,238,1785,18,1081,14,14,1.0083,-0.04,0.0031,0.0361,-0.189,0.247,9.816
114020,single_leg_L,2691,1981,238,1793,11,1124,18,18,1.0014,0.015,0.0069,-0.0049,0.037,0.37,9.77
114040,single_leg_L,2742,1956,241,1821,11,1123,10,22,1.0038,0.0295,-0.0064,0.035,-0.29,0.283,9.822
114060,single_leg_L,2702,1937,255,1868,26,1090,19,7,0.9955,-0.0067,0.0328,-0.002,-0.357,0.402,9.838
114080,single_leg_L,2689,1867,244,1897,9,1086,6,12,1.0115,-0.0191,-0.0275,0.008,-0.635,0.458,9.801
114100,single_leg_L,2740,1794,251,1951,5,1064,18,10,1.0303,-0.005,0.0357,0.0119,-0.63,0.521,9.843
114120,single_leg_L,2763,1728,237,1964,11,1074,20,11,0.9854,-0.0168,0.0023,-0.0174,-0.052,0.041,9.782
114140,single_leg_L,2703,1788,249,1917,18,1072,18,15,0.9893,0.01,-0.016,0.0121,0.185,-0.227,9.802
114160,single_leg_L,2740,1781,245,1945,22,1076,15,21,0.9908,-0.029,-0.0096,-0.0018,0.137,-0.051,9.798
114180,single_leg_L,2738,1809,239,1970,9,1127,7,13,1.0148,0.0311,0.0135,-0.0182,0.398,-0.151,9.832
114200,single_leg_L,2746,1856,241,1916,13,1111,15,17,1.0033,0.0187,-0.0017,0.0111,0.4,0.073,9.835
114220,single_leg_L,2663,1870,243,1907,11,1152,13,11,0.9876,0.0484,-0.005,0.0261,-0.388,0.256,9.798
114240,single_leg_L,2690,1781,237,1981,16,1103,21,15,0.9953,0.0125,0.0118,0.0212,-0.075,0.225,9.866
114260,single_leg_L,2689,1864,245,1932,18,1165,16,16,1.0062,-0.0399,-0.0362,0.0021,0.263,0.152,9.835
114280,single_leg_L,2706,1793,243,1946,10,1110,15,14,0.987,0.0204,0.0077,0.0015,-0.083,-0.017,9.803
114300,single_leg_L,2718,1802,246,1953,13,1112,16,11,1.0055,-0.0013,0.0201,-0.01,0.083,0.042,9.794
114320,single_leg_L,2670,1808,236,1916,11,1138,13,12,1.0087,0.0224,-0.0029,-0.0564,0.481,-0.167,9.795
114340,single_leg_L,2673,1923,245,1918,18,1162,10,5,1.0063,-0.004,-0.036,0.0062,0.57,-0.233,9.768
114360,single_leg_L,2665,1939,231,1898,10,1182,8,14,1.0091,-0.0006,-0.0231,-0.0011,-0.247,0.216,9.813
114380,single_leg_L,2650,1875,248,1922,10,1169,8,7,0.9937,-0.0077,-0.0212,-0.0415,0.435,0.574,9.759
114400,single_leg_L,2610,1999,244,1877,6,1275,15,16,0.9863,-0.0089,-0.0085,0.0206,1.356,0.389,9.815
114420,single_leg_L,2568,2044,249,1856,13,1315,27,10,1.004,0.0298,0.0249,-0.0235,0.831,-0.411,9.846
114440,single_leg_L,2557,2118,262,1796,14,1301,10,15,1.0041,-0.0103,0.0071,-0.0068,0.282,-0.172,9.829
114460,single_leg_L,2529,2108,239,1793,18,1365,13,17,0.9925,-0.0108,0.0144,0.0023,0.62,0.071,9.835
114480,single_leg_L,2492,2212,242,1760,12,1387,9,17,1.0118,-0.0055,0.0026,-0.0462,0.926,0.016,9.859
114500,single_leg_L,2408,2245,248,1745,16,1396,20,5,0.9975,0.0028,-0.0065,0.0027,-0.055,-0.109,9.816
114520,single_leg_L,2486,2220,246,1792,20,1371,17,11,0.9912,-0.0211,0.0105,0.0181,-0.552,-0.063,9.806
114540,single_leg_L,2419,2159,251,1793,14,1382,14,18,0.9949,0.0337,-0.0129,0.014,-0.894,0.236,9.853
114560,single_leg_L,2560,2048,240,1817,8,1330,17,18,0.9824,0.009,0.0225,0.0297,-0.948,0.123,9.833
114580,single_leg_L,2580,2048,243,1876,11,1240,18,6,1.0041,-0.0213,0.0153,-0.0254,0.489,0.049,9.773
114600,single_leg_L,2469,2140,244,1793,18,1335,11,13,0.9753,0.0086,-0.0022,0.037,0.713,0.167,9.787
114620,single_leg_L,2502,2113,237,1819,13,1347,6,16,1.0167,0.0223,-0.0211,-0.0482,0.697,0.434,9.819
114640,single_leg_L,2393,2193,249,1777,12,1434,16,15,1.0031,-0.0013,-0.0299,-0.0195,0.717,0.067,9.905
114660,single_leg_L,2433,2198,236,1751,15,1407,8,12,1.0077,-0.0494,-0.0192,0.0115,0.054,0.001,9.828
114680,single_leg_L,2414,2251,235,1721,16,1407,20,13,1.0191,-0.0213,0.0055,-0.0461,0.22,0.065,9.827
114700,single_leg_L,2396,2259,250,1747,11,1431,10,15,1.0028,0.0042,-0.0241,-0.0186,0.293,-0.179,9.86
114720,single_leg_L,2368,2273,238,1708,15,1426,16,12,0.995,-0.0079,0.0076,-0.0005,0.267,0.092,9.802
114740,single_leg_L,2353,2279,240,1757,17,1422,18,14,1.0073,-0.0104,-0.0133,-0.0202,-0.323,0.312,9.779
114760,single_leg_L,2378,2218,252,1782,15,1432,10,12,0.9887,-0.0329,-0.014,0.0343,-0.483,-0.152,9.792
114780,single_leg_L,2399,2230,236,1762,21,1398,8,13,1.0076,-0.0158,0.0165,-0.0031,0.082,-0.12,9.828
114800,single_leg_L,2362,2211,242,1788,17,1408,12,14,1.0019,0.0346,0.003,-0.027,-0.235,0.166,9.861
114820,single_leg_L,2399,2207,245,1806,19,1432,17,21,1.0037,0.0177,0.0027,-0.0006,-0.76,0.056,9.794
114840,single_leg_L,2448,2091,247,1822,12,1384,7,16,1.0182,0.0107,0.0015,-0.0154,-0.489,-0.341,9.779
114860,single_leg_L,2505,2114,240,1746,12,1335,13,19,1.0054,0.0122,0.0269,0.0189,-0.087,-0.084,9.816
114880,single_leg_L,2450,2119,246,1847,12,1382,16,18,1.0018,0.0032,0.041,-0.0037,-0.575,0.069,9.868
114900,single_leg_L,2548,2106,231,1862,20,1308,15,3,0.9921,0.0012,-0.0136,-0.0299,-0.968,-0.157,9.787
114920,single_leg_L,2608,1976,244,1870,14,1237,11,10,1.0158,0.0246,-0.0005,-0.0072,-1.02,0.037,9.799
114940,single_leg_L,2668,1927,233,1891,18,1215,4,5,1.0092,0.0506,-0.0037,0.011,-0.171,-0.391,9.792
114960,single_leg_L,2626,1985,245,1853,16,1199,10,12,0.9905,-0.0161,0.0151,0.0451,0.269,-0.613,9.837
114980,single_leg_L,2644,1962,242,1882,27,1173,10,17,1.0094,0.0018,-0.013,0.0148,-0.011,-0.36,9.824
115000,single_leg_R,2631,1506,247,2270,13,1286,13,16,1.0098,0.0329,0.0234,-0.0031,-1.242,0.108,9.815
115020,single_leg_R,2682,1365,248,2367,10,1176,10,15,0.9932,-0.0254,0.0136,0.008,-0.898,-0.019,9.806
115040,single_leg_R,2687,1263,246,2352,18,1203,11,13,0.9938,0.0144,0.0133,0.0049,-0.209,0.047,9.808
115060,single_leg_R,2683,1307,236,2358,17,1163,9,18,1.0064,0.0265,0.0052,0.0006,-0.488,0.201,9.745
115080,single_leg_R,2747,1153,241,2406,15,1118,17,13,1.0051,0.0214,-0.0023,0.0549,-0.788,0.115,9.775
115100,single_leg_R,2761,1029,238,2473,15,1048,16,13,0.9992,-0.0401,0.0372,-0.0158,-0.534,0.008,9.821
115120,single_leg_R,2798,1012,245,2465,13,1026,17,10,0.9999,-0.01,0.0056,-0.0401,-0.223,0.023,9.784
115140,single_leg_R,2749,987,244,2457,11,979,9,10,0.9918,-0.027,0.0193,0.0404,-0.352,0.027,9.799
115160,single_leg_R,2806,903,236,2458,17,1005,16,18,1.0015,-0.0048,-0.0374,0.0062,-0.227,0.158,9.81
115180,single_leg_R,2795,912,248,2518,18,983,15,21,1.0072,0.0287,-0.002,0.0061,-0.059,0.248,9.805
115200,single_leg_R,2794,911,244,2479,13,959,19,19,0.9812,0.0308,0.0102,0.0014,-0.279,0.194,9.784
115220,single_leg_R,2863,814,254,2546,14,952,20,12,0.9954,0.0107,-0.0151,0.0072,-0.255,0.091,9.789
115240,single_leg_R,2814,806,242,2525,11,947,12,13,1.0055,-0.0065,-0.0181,-0.0112,-0.222,0.123,9.78
115260,single_leg_R,2808,737,238,2576,21,898,11,21,1.0,-0.0102,-0.0207,-0.0005,-0.456,0.109,9.829
115280,single_leg_R,2867,658,250,2554,16,849,16,9,1.0064,-0.036,0.0228,0.0409,-0.525,0.138,9.774
115300,single_leg_R,2900,555,248,2605,21,829,16,16,0.9953,0.0196,0.0295,-0.0081,-0.372,0.012,9.839
115320,single_leg_R,2884,540,252,2595,9,813,16,7,1.0111,0.0045,0.0016,0.0144,-0.124,0.07,9.836
115340,single_leg_R,2865,508,239,2633,7,787,18,15,1.0033,-0.0097,-0.0,-0.019,0.221,0.24,9.811
115360,single_leg_R,2851,580,239,2656,2,848,10,11,0.9764,0.0366,0.0362,0.01,0.573,0.255,9.806
115380,single_leg_R,2817,668,252,2591,7,958,2,16,0.9902,0.0097,0.0007,-0.0345,0.651,0.113,9.757
115400,single_leg_R,2792,801,242,2595,11,971,13,20,0.9979,0.0099,-0.003,-0.0069,0.57,-0.009,9.876
115420,single_leg_R,2761,815,235,2577,2,999,14,11,0.9894,0.0073,0.033,-0.0001,0.463,-0.003,9.81
115440,single_leg_R,2735,894,237,2537,8,1038,19,8,0.9975,0.007,0.0251,0.0202,0.307,0.031,9.786
115460,single_leg_R,2729,963,240,2540,17,1097,11,12,0.9877,0.0204,0.0359,0.0054,0.662,0.261,9.855
115480,single_leg_R,2682,1032,244,2510,8,1165,24,15,1.007,-0.0039,0.0017,0.0134,0.618,0.229,9.891
115500,single_leg_R,2636,1110,234,2483,11,1208,12,14,1.0215,-0.015,-0.0077,-0.0234,0.313,-0.023,9.821
115520,single_leg_R,2643,1173,240,2450,15,1219,10,8,1.0062,-0.0126,0.0166,0.0146,0.62,-0.035,9.832
115540,single_leg_R,2599,1234,246,2410,4,1285,13,12,1.0045,-0.0079,-0.0378,0.0439,0.885,0.047,9.826
115560,single_leg_R,2564,1408,247,2428,18,1364,9,21,1.0004,-0.0047,0.0213,-0.022,0.537,0.02,9.817
115580,single_leg_R,2546,1409,237,2437,16,1391,2,15,0.9772,-0.0138,0.0133,-0.0048,0.363,-0.047,9.802
115600,single_leg_R,2507,1483,248,2401,11,1376,15,15,1.0121,-0.0266,-0.0188,0.0081,0.458,-0.076,9.83
115620,single_leg_R,2506,1490,246,2315,16,1408,16,13,1.001,-0.0224,0.0116,-0.0059,0.096,-0.121,9.802
115640,single_leg_R,2526,1468,237,2339,8,1445,14,20,0.9997,0.0209,-0.031,0.0047,0.223,-0.165,9.795
115660,single_leg_R,2470,1563,239,2381,21,1445,18,11,0.999,-0.0329,0.0217,0.0337,0.615,-0.015,9.78
115680,single_leg_R,2390,1677,239,2297,11,1522,7,17,0.9889,0.0248,0.0095,0.0263,0.68,0.099,9.798
115700,single_leg_R,2433,1730,250,2242,14,1574,9,9,1.0011,0.0271,-0.0002,0.0247,0.412,0.007,9.783
115720,single_leg_R,2369,1766,243,2241,9,1577,16,16,0.9904,-0.0241,-0.0115,0.03,0.231,-0.161,9.801
115740,single_leg_R,2317,1748,229,2225,17,1579,8,21,1.0113,0.0146,-0.0151,0.0155,0.266,-0.175,9.826
115760,single_leg_R,2363,1821,238,2199,8,1631,17,12,0.9954,0.0058,0.0299,-0.0118,0.367,-0.14,9.879
115780,single_leg_R,2331,1867,241,2168,14,1626,19,13,1.0092,0.0419,-0.0355,-0.0018,0.61,-0.256,9.793
115800,single_leg_R,2239,1963,232,2082,21,1677,7,19,0.9961,-0.0289,0.001,0.0133,0.457,-0.092,9.826
115820,single_leg_R,2231,2012,251,2116,19,1664,15,18,0.981,-0.0037,0.0026,-0.0093,0.187,-0.108,9.758
115840,single_leg_R,2235,1987,245,2109,23,1659,8,12,1.0082,0.0181,0.0088,0.0038,0.112,-0.209,9.783
115860,single_leg_R,2237,1947,236,2070,20,1711,20,8,0.9931,0.0122,0.0017,-0.0307,0.246,-0.226,9.828
115880,single_leg_R,2267,2025,238,2063,5,1651,17,11,1.0155,0.007,-0.0234,0.0245,0.143,-0.192,9.766
115900,single_leg_R,2210,2028,236,2003,11,1701,11,22,0.9905,0.0234,-0.0271,0.0259,0.153,-0.269,9.82
115920,single_leg_R,2240,2058,239,2048,22,1666,7,16,1.0015,0.0062,-0.003,0.0171,0.264,-0.204,9.758
115940,single_leg_R,2185,2079,244,1986,12,1702,8,24,1.0052,0.0327,0.002,0.0064,0.102,-0.118,9.852
115960,single_leg_R,2214,2067,246,1978,8,1672,14,12,1.008,0.0087,0.0143,0.0214,-0.098,-0.182,9.859
115980,single_leg_R,2275,2135,233,1982,16,1645,21,18,0.9905,-0.032,0.012,0.0315,-0.034,-0.098,9.795
116000,single_leg_R,2219,2092,243,1979,12,1623,17,13,1.0075,-0.0019,-0.0041,-0.0457,-0.229,-0.096,9.789
116020,single_leg_R,2269,2056,244,1957,3,1626,16,7,0.9956,0.0364,0.0125,-0.0136,-0.241,-0.234,9.804
116040,single_leg_R,2271,2024,243,2006,9,1646,11,17,0.978,0.0163,-0.028,-0.0087,0.048,-0.167,9.83
116060,single_leg_R,2216,2065,241,1941,15,1669,13,9,0.993,0.0382,-0.0349,-0.0141,0.02,-0.106,9.817
116080,single_leg_R,2289,2068,239,1968,15,1627,22,23,0.9942,0.0056,-0.0047,0.0234,-0.212,-0.062,9.794
116100,single_leg_R,2290,2046,234,1993,15,1592,18,19,1.0023,0.0223,-0.0215,-0.0072,-0.137,-0.091,9.853
116120,single_leg_R,2317,2001,242,1992,15,1511,28,17,1.0221,0.0095,-0.0214,0.0195,-0.518,-0.084,9.808
116140,single_leg_R,2377,1977,241,2080,12,1554,17,12,0.9972,-0.0121,0.036,0.0031,-0.776,-0.092,9.829
116160,single_leg_R,2411,1872,237,2080,15,1438,24,15,0.9824,0.0139,-0.0451,-0.0168,-0.112,0.08,9.822
116180,single_leg_R,2406,1948,244,2029,1,1525,14,13,1.0047,0.0318,-0.032,-0.015,0.109,-0.081,9.813
116200,single_leg_R,2432,1933,250,2056,2,1488,17,9,0.9917,0.0329,-0.022,0.0096,-0.317,-0.146,9.885
116220,single_leg_R,2479,1921,234,2085,22,1475,11,21,0.9706,0.0137,-0.0073,0.0207,-0.193,-0.068,9.826
116240,single_leg_R,2427,1894,238,2083,4,1487,10,15,1.0053,0.023,0.0266,-0.0392,0.277,-0.059,9.791
116260,single_leg_R,2439,1967,246,2024,18,1503,15,19,1.0019,-0.0216,-0.0058,-0.0339,0.314,-0.077,9.756
116280,single_leg_R,2420,1949,240,2031,21,1477,10,10,1.0175,0.0131,-0.0188,-0.0254,0.159,-0.159,9.836
116300,single_leg_R,2429,1991,235,2035,18,1505,12,9,1.0101,0.0239,-0.0006,0.0117,0.337,-0.005,9.82
116320,single_leg_R,2379,2071,246,1984,18,1545,11,17,1.0003,0.0041,0.0098,-0.003,0.118,-0.011,9.836
116340,single_leg_R,2432,2031,249,1996,11,1488,9,11,0.9978,0.0226,-0.0146,0.0274,0.084,-0.138,9.796
116360,single_leg_R,2394,2058,233,2022,9,1525,19,15,0.9844,-0.0256,-0.0029,0.0133,0.088,-0.083,9.801
116380,single_leg_R,2398,1997,243,1971,19,1513,5,23,1.0139,0.019,-0.0336,0.007,-0.189,-0.178,9.816
116400,single_leg_R,2401,2006,238,1996,16,1458,11,14,1.0178,-0.0112,0.0067,0.0075,0.068,-0.011,9.83
116420,single_leg_R,2380,2047,239,1982,6,1531,18,5,0.9965,0.0058,-0.0184,0.0161,0.211,0.079,9.835
116440,single_leg_R,2344,2057,251,1958,14,1532,13,7,0.9943,0.0126,-0.0171,-0.0062,0.03,0.107,9.814
116460,single_leg_R,2360,2027,234,1970,14,1567,1,7,1.016,-0.0088,-0.0162,0.0206,0.258,-0.045,9.801
116480,single_leg_R,2316,2114,239,1956,9,1584,12,19,1.0073,0.0105,-0.0129,0.0201,0.531,-0.046,9.752
116500,single_leg_R,2269,2178,254,1902,12,1602,14,7,1.0015,0.0071,0.0111,-0.0028,0.531,-0.045,9.798
116520,single_leg_R,2265,2159,231,1878,10,1617,12,17,1.003,-0.0046,0.0071,0.0026,0.379,0.009,9.793
116540,single_leg_R,2219,2189,241,1851,15,1656,20,7,1.0046,-0.0017,0.0314,-0.0105,0.411,0.008,9.849
116560,single_leg_R,2194,2199,239,1837,2,1669,18,17,1.0034,0.009,-0.0046,-0.0027,0.227,0.019,9.802
116580,single_leg_R,2154,2227,238,1843,18,1670,16,14,1.0042,-0.0356,-0.0289,-0.0201,0.28,0.075,9.861
116600,single_leg_R,2098,2244,242,1788,15,1720,16,15,0.9854,0.0314,0.0242,0.0088,0.542,0.096,9.801
116620,single_leg_R,2095,2318,250,1746,16,1747,8,14,0.9994,0.0286,-0.0127,0.012,0.48,-0.076,9.878
116640,single_leg_R,2040,2353,242,1723,13,1771,11,18,1.0062,0.0147,-0.0034,-0.0379,0.252,-0.15,9.831
116660,single_leg_R,2069,2397,237,1739,8,1752,14,15,1.0057,0.004,0.0126,0.0058,0.358,-0.087,9.806
116680,single_leg_R,1976,2350,239,1673,20,1808,18,16,0.993,0.002,0.0163,-0.0089,0.118,-0.078,9.807
